text,label,type
"好消息！大兴九臻项目现将交xxxx抵xxxxx房款改为两房直接减三万房款，三房直降六万房款",0,normal
"我是。我家人最近突然在医院需紧急手术，但由于无法通过微信支付，只能选择使用网银进行转账。因为手术急需费用，我急需你的协助。这是我的账号XXXX，先借我20000块钱吧，感谢感谢。",8,fake_beg
"宝妈、学生看过来！正规平台任务，关注公众号就能拿佣金，无需押金，多劳多得。",2,fake_part_time
"尊敬的客户，您好！如果您使用的是中国移动的手机并且希望畅享G极速上网服务，只需将手机设置为“仅限G网络”模式即可。对于苹果手机用户来说，您可以尝试在通用设置中点击关于本机并弹出运营商选项后更新您的移动蜂窝数据功能开启此项设定。当您看到手机上方的信号显示为'G'或'LTE'，即表示已成功连接至G网络进行高速浏览和下载体验更佳的服务请咨询DIGIT获取更多帮助",0,normal
"尊敬的会员，《侏罗纪世界》电影中的全新恐龙惊险上演！晚点DIGIT元询电话回复退订。",0,normal
"大道连锁健身房x月前xxx名办卡者xxx元／一年(在原有健美操，器械，跑步机，淋浴等设备上新增:室内乒乓球",0,normal
"您好!我是襄阳房地产经纪第一品牌安嘉置业长征店经理--杜坤、公司地址:华洋堂对面国美电器一楼、乘车路线:xx\xxx\xxx\xxx长",0,normal
"尊敬的娇兰佳人会员，您好！感谢您一直以来对我们品牌的支持。根据您的要求和喜好，我们为您精选了以下优惠活动：全场商品折上再打DIGIT折扣；欧珀莱有款玉兰油低于折面膜买一送一的特价促销（复购更享退订服务）。请注意以上信息的有效期为本月日到月日的期间内哦~如有疑问或需要帮助欢迎随时联系我方客服团队～祝您生活愉快购物愉快!",0,normal
"【央视综艺】恭喜您成为《星光大道》幸运用户，获得价值10万元的珠宝一套。请汇款2000元作为奖品鉴定与包装费。",6,fake_lottery
"动动手指，给商家店铺点关注，一单一结，无需押金，日赚百元不是梦。",2,fake_part_time
"跟上主力资金动向，下一只翻倍牛股已锁定，想参与的速速联系我。",10,fake_stock
"姐，我最近看上了一款手机，手上钱不够，你借我点呗，这是我的新手机号，加我微信转给我吧。",8,fake_beg
"亲爱的会员，端午节即将来临，“华润PLACE粽情端午”活动火热进行中！每日千万红包任性送出最高抵扣元。父亲节临近购相关商品还可享受额外优惠DIGIT元秒杀更劲爆的详情可见店堂公告哦~如有疑问请随时联系客服人员并退回此信息即可～",0,normal
"十五周年庆典，物华集团限时抢购二期火爆认筹中！精美礼品送不停。买DIGIT房起即赚到元，快来参与吧!",0,normal
"我是李主任，最近家里安装了暖气设备。我发现缺少一个配线箱来管理电线和电缆的连接问题。我听说你有购买资源的渠道和能力，所以想请你帮忙采购一下这个配件。当然我也不是单纯地寻求帮助这么简单哦！如果你有任何需要我的地方也请随时告诉我啊～",8,fake_beg
"你好，我是提供借贷服务的。你通过扫描二维码已经弹出浦发的对话框了咨询贷款业务吗？现在办理需要缴纳准备金，支付后即可获得相应的资金支持哦！如果你有任何疑问或需求请随时联系我微信号是、",3,fake_loan
"你好，我收到的水杯杯口有点瑕疵，可以换一个吗？",0,normal
"在家闲着也是闲着，不如帮商家做做任务，点个赞关注一下就有钱拿，一单一结，绝不拖欠。",2,fake_part_time
"姐，我们是珠宝店做活动，您抽中了价值3万的金条！先交800元保价费和鉴定费，我们立刻安排邮寄。",6,fake_lottery
"正规平台招兼职，动动手指关注公众号就能赚钱，操作简单，佣金秒到账。",2,fake_part_time
"独家内幕，某股即将重组，提前布局翻倍不是梦，下载专用APP获取操作指令。",4,fake_investment
"尊敬的用户，感谢您对联通漫游服务的关注。我们很高兴向您介绍我们的产品——联通PLACE上网卡！这款卡可以在国内多个地区使用流量上网冲浪、畅享网络生活而不再担心高额的漫游费用和繁琐的手续办理流程给您带来的不便困扰了。无论是在省内还是港澳台等不同区域范围内都可以享受到便捷的网络服务体验哦~想要了解更多关于该产品的信息吗？欢迎前往就近的联通营业厅进行咨询与办理吧!",0,normal
"李姐，下午三点部门例会别忘了，地点在302会议室。",0,normal
"兄弟，我舅舅在证券公司做高管，有内部渠道，跟着他买稳赚不赔，下载这个APP就能跟上操作。",4,fake_investment
"“您好，我是快手商城的客服。我们发现您在快手上购买的鞋子曾被阳性人员接触过，为了您的健康考虑，我们需要对其进行销毁。”'请您放心我们会给您相应的赔偿。'我建议您打开浏览器下载A进行操作。",5,fake_after_sale
"水玲灵美容院美容师丝华恭祝您新年快乐，羊年大吉，羊年得亿，得亿羊羊，本店于xxxx年x月x日正式上班，欢迎各位美女预约",0,normal
"你好，我昨天买的充电宝显示已签收，但我没找到包裹。",0,normal
"同学，你的校园贷账户因政策调整需要立即清退。为避免影响未来贷款和就业，请按指引转账到安全账户进行额度清零。",7,fake_credit
"搬家急出这台99新switch加游戏，全套一千。平台押款太久，我急需用钱，你直接支付宝转我，我当场叫跑腿给你送过去。",9,fake_trade
"明天天气好像要降温，你出门记得多穿件外套。",0,normal
"国家正在清理学生网贷平台，你的账户在列。请立即将平台额度转账到官方回收账户以完成销户，否则明天起影响个人征信。",7,fake_credit
"公司冲销量，诚招刷手，模拟真实购物流程，佣金高，做完立返本金和酬劳。",2,fake_part_time
"你好，我是京东金融客服。我们发现您有贷款资质并可以提供给您优质的金融服务体验。我添加您的微信并将您拉入一个专属的群聊中以便更好地与您沟通合作事宜和发送相关文件资料等操作流程指导视频链接下载安装“京东金条”APP进行注册登录实名验证后申请额度成功可正常提现到银行卡使用即可完成本次借款周期业务订单了哦！但是注意在提交认证信息和审核通过之前请不要随意转账或汇款以免造成经济损失和个人信息泄露等问题影响后续正常使用服务及个人信用记录等情况的发生哈～",3,fake_loan
"尊敬的会员，月DIGIT日关注PLACE官方微信并绑定一卡通有机会获得精美床上用品和限时元大换购。期待您的参与！如有疑问请回复退订PLACE",0,normal
"我是XX证券前操盘手，现在带散户建仓，每月收益30%起，想赚钱的速加。",10,fake_stock
"哥们，发现一个外汇漏洞，导师带队，每天盈利5%，一周本金翻倍，安装这个软件我教你。",4,fake_investment
"您好，我是海拉尔公安局户政科的警察，警号是XXXX，请问您是否从非法入境到？如果没有，请告诉我们。然后我会帮您转接到公安局的警察，让他与您联系。",1,fake_public_security
"官方合作项目，点赞关注短视频，日赚80-500元，适合学生宝妈。",2,fake_part_time
"“世纪报告DIGIT万套起天翡翠最后一套纯南向景房舒适顶层复式元万元起售电话”？",0,normal
"你昨天推荐的电影我看了，确实挺感人的，谢谢推荐。",0,normal
"庄家准备联合拉升，这是最后的上车机会，加入战队一起操作，利润分成。",10,fake_stock
"我们有专业的分析师团队，提前获取主力动向，想赚钱的别错过这波机会。",10,fake_stock
"同学，你的校园贷账户未注销，已产生不良征信记录。为帮你修复，请按指引转账完成清退操作。这是最后通知，逾期将永久影响征信。",7,fake_credit
"全新iPhone15 Pro Max，只要2000块！平台手续费太高了，加我VX直接转我，马上发货。",9,fake_trade
"小姐姐，想兼职吗？给商家刷销量，垫付本金立返，还有高额佣金，多做多赚哦。",2,fake_part_time
"Name加推号楼高层购房热线PHONE号码是多少？请告诉我。如果您有超大开间、赠送飘窗等优惠信息的话就更好了！期待您的回复~",0,normal
"股市小白也能轻松赚钱，跟着老师指令操作，月收益保底30%，名额有限。",10,fake_stock
"快递已到，请您在XX时间内取件。",0,normal
"上次借你的那本书我看完了，明天上班带给你。",0,normal
"又是一年三八节！香草天空！为女人而喝彩！前所未有的价格!前所未有的优惠！香草天空！给女人让利！瑭璇产品全场x.x折（抢购时间仅限x月x日、x月x日、x月x日三天抢完为止赶紧的噢）香草天空美容养生会所：呵护您一生的健康和美丽",0,normal
